,UserId,Reputation,Views,UpVotes,DownVotes,PostId,Score,ViewCount,CommentCount,no_posted,CommentBins
70128,28786,130,5,64,1,69261,0,59.599999999999994,0,5,Very Low
89627,54099,719,69,31,4,113709,1,83.63636363636364,2,46,Very Low
29567,5739,15236,2252,705,16,66706,2,164.29770992366412,0,397,Very Low
31722,6547,586,81,19,0,93854,-1,63.666666666666664,1,54,Very Low
82614,42647,36,1,3,0,108571,1,38.0,1,2,Very Low
87851,49585,113,5,2,0,109371,0,30.0,2,2,Very Low
15200,1464,21,1,0,0,3214,4,213.0,3,1,Low
68235,27866,96,5,6,0,82370,1,102.33333333333334,0,6,Very Low
83414,43634,263,12,2,0,96126,0,55.04761904761905,1,21,Very Low
24588,4253,19585,6948,155,56,80303,3,95.62987012987013,0,450,Very Low
57995,19879,2336,260,339,8,49860,3,340.6969696969697,5,54,Low
77727,36465,184,20,81,3,83595,2,132.66666666666666,2,16,Very Low
81645,41462,6,8,0,0,89090,1,59.0,4,1,Low
66445,26457,16,0,0,0,60769,3,72.0,0,1,Very Low
71013,29419,8,0,0,0,68060,1,186.0,0,1,Very Low
22217,3382,8009,3559,183,24,18144,0,68.65492957746478,0,425,Very Low
65807,26105,900,101,62,0,44587,3,527.0,5,40,Low
61051,22047,13806,2722,401,200,59894,1,112.22543352601156,3,345,Low
82837,42883,115,6,1,0,92798,1,67.0,0,4,Very Low
79692,38306,11,2,0,0,84015,2,38.0,0,1,Very Low
48350,12486,141,25,16,0,65039,3,681.6666666666666,0,10,Very Low
69790,28746,16108,1673,63,6,76630,5,144.33333333333334,0,417,Very Low
57077,18192,20,5,4,0,46701,1,141.0,2,6,Very Low
81220,40971,1,0,0,0,88051,0,45.0,1,1,Very Low
17468,2116,18088,3899,3274,43,9828,5,1254.409090909091,0,363,Very Low
58760,20556,384,109,28,2,65344,0,571.0,6,31,Moderate
76592,35637,1,1,0,0,82834,0,77.0,0,2,Very Low
82756,42795,6,1,0,0,92680,0,68.0,0,3,Very Low
8690,795,5606,967,1547,8,27805,1,210.0,2,225,Very Low
18696,2472,91,11,0,0,5671,2,342.3333333333333,3,5,Low
51852,14312,16,3,0,0,37845,3,509.0,5,1,Low
68867,28377,54,17,4,0,97927,2,161.0,0,7,Very Low
87908,49686,4,6,0,0,107840,0,99.5,0,2,Very Low
50559,13567,25,1,4,0,74678,2,390.0,0,2,Very Low
85629,45874,1,0,0,0,99434,0,35.0,0,1,Very Low
57277,18334,162,28,68,0,47244,0,244.5,2,23,Very Low
878,56,563,64,10,0,4741,1,376.0,2,19,Very Low
70761,29171,70,14,0,0,70633,0,90.0,3,7,Low
83114,43228,194,3,0,0,92778,0,35.0,0,9,Very Low
55721,17354,6,1,0,0,44786,0,122.0,2,2,Very Low
23249,3693,218,14,4,0,95210,0,18.0,0,9,Very Low
43793,10812,143,23,2,0,35858,1,530.0,29,10,Very High
77141,36041,2538,252,15,5,94727,2,55.85416666666667,8,179,Moderate
21750,3277,13898,2866,869,12,63639,4,88.0,0,286,Very Low
79637,38237,41,4,0,0,86596,2,73.66666666666666,0,3,Very Low
67416,27403,2571,215,105,1,66571,2,179.07692307692307,0,57,Very Low
23228,3681,197,43,17,0,9213,0,140.0,3,15,Low
50127,13357,118,3,1,0,34542,0,123.0,11,3,Moderate
46630,11811,123,3,2,0,35665,1,86.0,5,2,Low
4583,401,6906,1070,394,6,2855,1,1127.1891891891892,0,172,Very Low
42736,10266,171,39,11,0,25945,4,1009.0,2,11,Very Low
77786,36521,106,0,0,0,80376,1,66.0,1,1,Very Low
66347,26356,131,8,20,0,106406,0,10.0,1,12,Very Low
50226,13409,338,29,0,0,99504,0,500.52941176470586,1,16,Very Low
35373,7550,38,8,0,0,40955,0,55.0,3,5,Low
27437,4860,19,0,0,0,11501,1,85.5,3,1,Low
42543,10119,327,25,10,0,111318,2,17.5,2,23,Very Low
41213,9394,9800,946,1273,54,78213,3,240.54166666666669,2,227,Very Low
28489,5405,407,164,40,0,13620,0,165.0,3,68,Low
88016,51872,111,0,0,0,111581,2,28.0,0,1,Very Low
43320,10524,2384,163,55,20,89578,3,496.48275862068965,2,83,Very Low
23796,3911,2481,456,337,7,9180,1,386.70731707317077,0,91,Very Low
59707,21160,78,31,9,0,114655,2,19.0,0,15,Very Low
14032,1126,299,30,9,2,67375,2,467.0,9,14,Moderate
76324,35398,361,11,2,0,108034,1,240.5,0,20,Very Low
74727,32044,21,3,0,0,74152,0,66.0,2,4,Very Low
22354,3382,8009,3559,183,24,45983,5,104.35211267605634,3,425,Low
3081,223,4022,1471,345,19,5432,5,1446.4117647058824,0,94,Very Low
70195,28835,69,15,1,0,90897,0,8.0,1,17,Very Low
6374,603,10647,1225,683,49,50769,1,129.07692307692307,0,258,Very Low
55316,17230,10690,1040,3079,163,44690,2,110.91743119266056,0,290,Very Low
88652,52568,61,2,0,0,111200,0,9.0,0,4,Very Low
6464,608,138,18,4,0,2918,3,816.0,0,6,Very Low
17249,2074,1239,124,2,0,100179,3,480.56,1,42,Very Low
58426,20284,11,1,0,0,48906,1,671.6666666666666,0,1,Very Low
62264,22487,111,2,0,0,61333,1,113.5,0,1,Very Low
79408,38026,6,1,0,0,86212,1,72.0,0,2,Very Low
36671,7893,111,5,0,0,20293,2,977.0,0,7,Very Low
37052,7972,11631,1050,1230,187,48642,1,822.493273542601,0,340,Very Low
17592,2116,18088,3899,3274,43,34705,1,232.6,0,363,Very Low
23417,3794,705,97,90,25,12973,4,129.6,0,21,Very Low
35476,7555,11520,1101,460,11,23207,4,1345.668085106383,8,234,Moderate
35910,7722,11,1,0,0,115081,1,272.75,0,1,Very Low
2366,183,22625,4069,2496,45,13013,1,182.2,2,493,Very Low
25074,4337,699,60,75,2,26320,1,1254.0,2,28,Very Low
85847,46105,1,0,0,0,99910,0,25.0,0,2,Very Low
84789,44862,3,6,0,0,96584,0,78.33333333333334,2,7,Very Low
74308,31872,23,3,0,0,96583,1,33.0,0,2,Very Low
21322,3158,23,2,7,0,7102,4,590.0,2,1,Very Low
14297,1256,111,3,2,0,4878,2,1093.0,0,1,Very Low
24762,4257,6461,434,186,6,10960,0,153.56756756756758,0,168,Very Low
69288,28620,176,45,0,0,103000,4,150.33333333333331,2,2,Very Low
13898,1117,195,9,6,0,41859,2,220.6,2,3,Very Low
47755,12236,122,25,2,0,31201,2,803.0,0,7,Very Low
47348,11981,5850,655,343,8,46995,3,180.41379310344828,2,114,Very Low
47009,11887,2555,284,460,57,34377,1,957.2631578947369,1,111,Very Low
78693,37190,45,8,0,0,107885,2,61.0,1,3,Very Low
72310,30454,46,5,0,0,72154,2,175.0,0,6,Very Low
57353,18407,21,0,0,0,47094,4,79.0,0,1,Very Low
51353,14098,43,7,2,0,41547,3,190.0,10,4,Moderate
146,-1,1,0,5007,1920,65171,0,132.20588235294116,0,211,Very Low
18278,2392,11860,2359,883,7,5512,0,74.41176470588235,0,321,Very Low
57228,18287,139,43,2,0,51120,2,152.0,3,15,Low
2571,183,22625,4069,2496,45,63148,1,165.14285714285717,0,493,Very Low
15100,1393,182,72,9,5,57404,4,135.0,0,6,Very Low
66357,26357,598,38,29,12,66362,1,254.14285714285714,9,22,Moderate
68766,28309,164,13,20,0,77306,1,70.2,8,23,Moderate
72429,30520,23,0,0,0,70601,1,85.0,4,2,Low
77495,36303,79,12,5,0,80025,2,299.0,4,12,Low
74690,32036,7227,991,2664,143,107869,1,224.43349753694582,1,269,Very Low
49493,13047,4577,250,79,3,57251,1,729.0,1,123,Very Low
9534,805,65272,5680,7035,143,76940,0,195.24324324324328,0,1720,Very Low
6263,603,10647,1225,683,49,3462,2,1419.7272727272727,3,258,Low
82184,42110,106,0,0,0,90361,1,29.0,0,1,Very Low
68449,28079,8,2,0,0,64457,1,231.0,0,1,Very Low
33777,7244,832,80,47,2,110282,2,91.0,0,33,Very Low
74552,32036,7227,991,2664,143,88352,5,329.8029556650246,0,269,Very Low
54460,16776,130,18,6,0,46254,3,179.0,0,5,Very Low
46960,11878,1137,66,45,3,30139,1,139.1,0,35,Very Low
67450,27403,2571,215,105,1,108692,1,69.15625,1,57,Very Low
8108,686,44152,7357,2156,82,93430,0,144.0,0,1598,Very Low
75630,34842,153,4,4,0,77847,3,332.42857142857144,0,7,Very Low
22610,3424,38,3,0,0,34901,2,148.0,1,4,Very Low
23339,3748,1391,589,237,7,18735,3,264.5,3,57,Low
84398,44509,1,0,0,0,95294,0,32.0,3,1,Low
7237,686,44152,7357,2156,82,43373,5,618.7085427135678,0,1598,Very Low
76220,35306,6,1,0,0,77645,1,85.0,0,1,Very Low
9839,805,65272,5680,7035,143,90356,0,394.4896551724138,3,1720,Low
56785,17922,1,2,0,0,46119,0,41.0,3,1,Low
60274,21599,1888,286,1243,39,81174,0,186.15555555555557,0,154,Very Low
78489,36991,26,4,0,0,83799,1,23.0,1,2,Very Low
46448,11708,725,64,240,6,105550,1,41.0,12,30,High
87566,49218,16,0,0,0,105219,3,87.0,4,1,Low
36394,7828,8635,666,49,110,58685,1,960.2692307692307,0,388,Very Low
78159,36687,6,2,0,0,80814,0,16.0,2,1,Very Low
41433,9519,36,16,1,0,31839,3,226.0,2,4,Very Low
9422,805,65272,5680,7035,143,68636,4,1370.92,8,1720,Moderate
17708,2126,4536,798,642,5,21070,3,202.1917808219178,7,72,Moderate
31231,6301,196,14,4,0,64209,0,1086.0,2,12,Very Low
88648,52565,51,1,0,0,108902,5,25.666666666666664,2,1,Very Low
46508,11748,916,176,408,5,64791,0,128.47058823529412,0,64,Very Low
65224,25638,11,3,0,0,58989,1,784.5,1,1,Very Low
57271,18329,6,0,0,0,46958,1,306.0,2,1,Very Low
3416,253,5309,1147,1160,5,1156,1,335.57142857142856,0,180,Very Low
83433,43653,53,25,7,0,94430,1,34.0,4,19,Low
23337,3748,1391,589,237,7,18457,3,330.25,1,57,Very Low
74834,32139,38,3,0,0,93965,4,60.0,1,3,Very Low
8830,805,65272,5680,7035,143,48164,3,512.2305295950156,0,1720,Very Low
43023,10416,404,60,68,1,35983,1,42.0,0,33,Very Low
49660,13127,6,1,0,0,33839,1,157.0,2,1,Very Low
40754,9233,713,38,4,0,22963,3,768.5,1,11,Very Low
33803,7250,6216,338,625,56,26075,1,316.94117647058823,0,149,Very Low
87355,48949,30,2,2,0,104619,2,28.0,2,2,Very Low
36111,7795,937,180,128,0,19731,0,333.0,3,58,Low
87568,49221,1,0,0,0,105223,0,22.0,1,1,Very Low
53273,16041,49,6,3,0,96982,1,70.0,1,8,Very Low
36663,7891,118,17,3,0,19555,2,823.0,0,4,Very Low
84835,44915,1,0,0,0,34012,0,81.0,0,2,Very Low
26386,4581,405,36,18,0,29819,3,402.0,0,23,Very Low
6123,601,13478,1286,283,17,69266,1,111.98837209302326,2,380,Very Low
37585,8048,11,1,0,0,19917,2,156.0,3,1,Low
67875,27639,6,1,0,0,63369,1,316.0,0,1,Very Low
62551,23759,106,13,0,0,54832,0,100.27777777777777,0,16,Very Low
67077,27129,6,0,0,0,62229,1,133.0,0,1,Very Low
62680,23840,329,15,38,2,73522,0,183.0,12,16,High
76431,35496,106,0,0,0,78119,1,470.0,2,1,Very Low
31357,6389,41,6,5,0,67582,1,140.0,4,3,Low
64066,24768,1,0,0,0,57060,0,39.0,0,1,Very Low
89778,54285,26,0,0,0,112514,1,45.0,1,1,Very Low
50706,13636,45,78,57,0,46213,1,590.0,0,52,Very Low
76884,35909,103,1,0,0,79238,0,96.0,1,3,Very Low
87156,48724,6,0,0,0,104147,1,52.0,1,1,Very Low
39972,8871,425,45,0,0,87081,1,304.18181818181824,0,32,Very Low
59251,20903,23,0,0,0,50132,4,237.0,1,1,Very Low
22046,3369,1162,146,25,0,7634,1,337.4347826086956,0,21,Very Low
46767,11852,3091,591,598,36,47720,2,363.81102362204723,0,104,Very Low
52421,14675,802,75,109,8,69863,1,1317.076923076923,0,25,Very Low
79569,38176,113,12,0,0,87436,0,46.0,0,3,Very Low
37597,8053,321,33,11,0,50029,1,326.3333333333333,0,11,Very Low
3039,223,4022,1471,345,19,611,4,1453.0,2,94,Very Low
76239,35329,23,0,0,0,77705,4,153.0,0,1,Very Low
56278,17661,1917,331,139,16,95207,2,29.200000000000003,2,101,Very Low
45475,11116,231,26,23,0,38470,2,547.0,0,10,Very Low
40230,9007,1318,309,456,31,41725,4,1022.6666666666666,1,74,Very Low
19832,2817,9604,1244,1437,8,9244,3,610.2,1,276,Very Low
75542,34768,68,3,3,0,79610,0,26.0,2,6,Very Low
79161,37688,33,1,0,0,99874,1,61.0,3,3,Low
52061,14434,2694,193,41,3,95858,2,19.77777777777778,2,68,Very Low
84269,44439,23,2,1,0,95080,0,65.0,2,3,Very Low
852,53,138,8,7,0,2904,5,629.0,3,2,Low
44329,11030,1293,147,518,2,74846,1,265.3636363636364,2,57,Very Low
90309,55203,101,1,1,0,114395,0,37.4,4,2,Low
38958,8451,3111,270,121,5,64253,1,775.9772727272727,0,115,Very Low
83380,43589,6,0,0,0,93401,1,15.0,4,1,Low
72682,30682,108,6,9,0,89177,0,27.0,0,11,Very Low
37116,7972,11631,1050,1230,187,61259,2,644.8430493273543,0,340,Very Low
41509,9568,1713,112,212,2,76526,4,263.6981132075472,0,53,Very Low
80817,40501,65,4,54,0,108010,1,26.0,0,6,Very Low
8022,686,44152,7357,2156,82,87094,2,203.79661016949152,0,1598,Very Low
82515,42545,66,8,0,0,99685,0,131.0,2,8,Very Low
36946,7972,11631,1050,1230,187,27819,2,1116.726457399103,7,340,Moderate
11086,887,18187,1660,230,4,101329,2,32.0,2,367,Very Low
74652,32036,7227,991,2664,143,100828,2,253.44827586206895,4,269,Low
56046,17515,1,0,0,0,45192,0,84.0,2,1,Very Low
5426,511,1796,516,33,4,3963,3,125.0,0,38,Very Low
55106,17096,856,114,119,10,52380,1,809.1666666666666,2,29,Very Low
10114,805,65272,5680,7035,143,102824,1,115.90352941176471,0,1720,Very Low
45498,11137,56,11,0,0,30936,2,170.0,8,4,Moderate
59044,20776,1313,129,0,0,73076,0,32.75,0,54,Very Low
86691,48151,3,1,0,0,103065,0,20.0,2,9,Very Low
70699,29137,794,148,233,3,77374,0,726.0,0,56,Very Low
71964,30251,6,2,0,0,69929,0,93.0,0,2,Very Low
90553,55673,114,1,0,0,115227,2,60.0,4,1,Low
85905,46175,47,10,4,0,109669,0,21.0,6,6,Moderate
38168,8173,30,6,0,0,20746,1,1294.0,1,5,Very Low
82523,42556,26,10,5,0,96211,0,170.5,0,5,Very Low
14552,1329,1665,335,91,5,111321,0,322.0,2,71,Very Low
19635,2775,2430,155,156,2,7403,0,1142.918918918919,0,67,Very Low
46666,11832,191,7,16,0,77169,2,195.0,0,11,Very Low
11149,892,2772,207,167,2,43327,1,359.2803738317757,5,105,Low
8578,795,5606,967,1547,8,5269,3,1001.6,1,225,Very Low
78043,36610,361,15,9,0,85469,3,53.45454545454545,0,10,Very Low
34161,7290,37083,5554,8641,125,27252,3,1126.7439446366782,2,827,Very Low
68943,28437,75,16,3,0,68049,3,494.0,3,5,Low
50399,13519,1453,55,14,0,73823,1,317.5,0,41,Very Low
63918,24669,2103,158,196,12,95298,1,1049.6545454545453,0,54,Very Low
87242,48787,8,0,0,0,104276,0,51.0,0,2,Very Low
67239,27271,73,10,5,0,90998,2,66.0,7,6,Moderate
85328,45481,1,2,0,0,97491,0,146.0,4,1,Low
85744,45982,1,1,0,0,99665,0,42.0,0,2,Very Low
3599,257,121,2,2,0,803,2,405.57142857142856,0,1,Very Low
57603,18563,546,27,34,0,61395,1,206.4736842105263,6,24,Moderate
38678,8402,5564,1250,270,44,29906,2,583.0,0,206,Very Low
57940,19848,233,36,14,0,52625,3,512.0,2,21,Very Low
48288,12436,852,37,51,1,86590,0,619.6666666666666,0,35,Very Low
3968,279,6176,374,578,8,82645,4,292.88819875776403,7,158,Moderate
56116,17590,192,34,31,0,54559,2,258.0,0,26,Very Low
49895,13175,6,0,0,0,33969,1,119.0,0,1,Very Low
45408,11090,467,32,119,0,30319,3,278.0,5,9,Low
7869,686,44152,7357,2156,82,77948,2,163.42857142857142,1,1598,Very Low
88721,52672,90,14,0,0,109487,0,32.0,4,15,Low
71573,29873,16,1,0,0,69115,3,791.0,3,1,Low
75683,34874,361,26,22,7,76704,1,268.54545454545456,1,21,Very Low
46203,11597,26,24,0,0,29302,1,58.0,2,4,Very Low
48358,12491,6,2,0,0,31951,1,437.0,0,1,Very Low
51723,14203,166,23,6,0,38845,0,142.57142857142856,0,7,Very Low
86919,48466,121,1,0,0,103601,2,36.0,0,1,Very Low
89353,53669,8,0,0,0,111147,1,17.0,3,1,Low
30642,6029,5837,638,3481,40,64090,2,459.21656050955414,2,155,Very Low
66472,26487,118,1,0,0,71087,3,297.0,13,2,High
22097,3382,8009,3559,183,24,8645,0,37.38732394366197,6,425,Moderate
50438,13526,279,10,46,1,48887,1,111.0,0,11,Very Low
60099,21540,51,5,0,0,51315,0,160.0,2,1,Very Low
34082,7290,37083,5554,8641,125,22316,2,1175.1280276816608,9,827,Moderate
56534,17829,11,5,0,0,45898,2,92.0,3,1,Low
37063,7972,11631,1050,1230,187,49667,2,791.9596412556054,1,340,Very Low
39626,8686,256,35,34,0,22585,4,445.0,0,24,Very Low
51681,14188,4096,337,107,0,102869,1,42.33333333333333,1,147,Very Low
13626,1048,468,135,28,0,12635,2,268.0,1,20,Very Low
37029,7972,11631,1050,1230,187,46073,1,886.3363228699552,1,340,Very Low
79290,37889,6,0,0,0,83313,1,43.0,3,1,Low
78450,36945,8,2,0,0,81441,0,207.0,1,2,Very Low
7609,686,44152,7357,2156,82,63373,0,145.3684210526316,0,1598,Very Low
3208,230,1233,106,170,2,19384,4,1336.0,0,35,Very Low
68445,28077,11,2,0,0,99353,0,76.5,1,3,Very Low
31182,6269,108,4,0,0,15454,1,40.0,3,1,Low
13373,1005,3679,870,325,0,95910,2,86.0,7,292,Moderate
55575,17230,10690,1040,3079,163,101295,2,233.14285714285714,2,290,Very Low
38152,8165,995,81,66,4,70290,0,67.0,0,34,Very Low
54089,16574,73,10,12,0,50931,1,332.0,0,11,Very Low
84516,44632,1,1,0,0,95597,0,59.0,2,2,Very Low
36547,7828,8635,666,49,110,100015,0,1449.2037037037037,0,388,Very Low
42901,10354,1506,124,88,14,32205,1,230.33333333333331,0,46,Very Low
63111,24073,1136,56,1346,4,55967,0,108.26666666666667,0,64,Very Low
65479,25870,133,1,1,0,60571,2,177.0,0,3,Very Low
60585,21840,94,12,5,0,83127,0,293.0,3,7,Low
73929,31607,11,1,0,0,86117,0,72.0,0,2,Very Low
19766,2798,1942,189,366,2,103027,3,32.0,1,83,Very Low
58417,20279,38,1,4,0,82186,1,85.0,1,5,Very Low
39021,8451,3111,270,121,5,76878,1,256.8125,1,115,Very Low
20952,3018,128,2,5,0,61693,5,506.0,0,2,Very Low
60077,21521,316,30,96,0,81512,1,116.33333333333334,0,14,Very Low
46968,11878,1137,66,45,3,41112,2,128.7,0,35,Very Low
87130,48680,1,1,0,0,104501,0,8.0,0,2,Very Low
71846,30192,117,27,46,0,70099,1,73.0,1,17,Very Low
75023,32324,16,3,0,0,74611,3,132.0,0,1,Very Low
34218,7290,37083,5554,8641,125,31250,0,1091.833910034602,0,827,Very Low
20015,2817,9604,1244,1437,8,45948,1,331.1538461538462,0,276,Very Low
49381,13007,1,3,0,0,33788,0,63.0,2,2,Very Low
88355,52280,6,4,0,0,108322,1,38.0,2,1,Very Low
22957,3567,2951,309,88,4,13204,2,84.0,3,59,Low
69464,28705,1209,78,43,3,81711,0,86.46666666666667,0,48,Very Low
20732,2958,10470,655,210,6,74272,5,306.5271966527197,3,277,Low
37295,8013,7972,662,108,6,49660,1,50.61538461538461,9,320,Moderate
7314,686,44152,7357,2156,82,46861,2,598.6206896551724,0,1598,Very Low
49924,13193,21,0,0,0,34027,4,177.0,4,1,Low
314,5,6792,1145,662,5,3761,3,982.1428571428571,1,117,Very Low
10516,845,597,46,22,0,28848,2,362.0,0,14,Very Low
62721,23853,6235,514,147,10,57080,4,117.13089005235602,3,190,Low
68442,28075,6,1,0,0,64448,1,29.0,0,1,Very Low
62912,23890,117,13,1,0,62825,-1,84.25,1,7,Very Low
21841,3293,644,53,116,11,41921,1,480.0,2,24,Very Low
79168,37696,6,0,0,0,83081,1,31.0,1,1,Very Low
26445,4598,8814,516,314,11,32443,2,338.25,1,254,Very Low
42425,10069,798,148,66,1,41802,2,556.3333333333334,0,45,Very Low
84720,44795,507,14,15,0,96502,0,74.0,2,23,Very Low
55163,17124,487,19,0,0,46796,4,111.42857142857143,0,21,Very Low
82121,42056,11,0,0,0,91075,1,75.5,0,5,Very Low
85926,46194,11,5,0,0,101560,1,279.0,1,8,Very Low
8235,686,44152,7357,2156,82,106407,3,41.59139784946237,1,1598,Very Low
69101,28524,407,25,23,0,69390,0,101.0,0,44,Very Low
60354,21654,931,33,238,0,80255,4,168.0,0,34,Very Low
29426,5739,15236,2252,705,16,34951,1,786.4198473282443,2,397,Very Low
42952,10381,6,1,0,0,25870,1,103.0,6,1,Moderate
88624,52554,2294,192,59,3,114461,0,24.105263157894736,0,79,Very Low
42743,10267,16,2,0,0,25613,3,166.0,4,1,Low
44881,11032,22275,7395,2619,42,32717,2,989.6614420062696,0,966,Very Low
35336,7521,268,11,11,0,48533,3,208.5,0,9,Very Low
67695,27564,111,2,1,0,63286,1,54.0,0,6,Very Low
42256,10026,1151,214,138,13,32041,1,114.0,2,47,Very Low
87657,49320,13,3,0,0,105407,1,51.0,1,2,Very Low
46256,11623,853,121,95,0,36255,0,310.25,0,47,Very Low
81383,41218,3,1,0,0,88508,-1,149.0,5,1,Low
33108,7066,61,14,0,0,17587,0,894.0,1,4,Very Low
78187,36732,88,6,1,0,105506,0,38.0,4,6,Low
57778,19726,6,0,0,0,47838,1,76.0,0,1,Very Low
45586,11210,135,11,10,0,55525,3,706.0,0,4,Very Low
86317,46705,41,4,0,0,101372,0,37.0,0,8,Very Low
74765,32089,270,80,46,0,74747,1,63.0,0,13,Very Low
58691,20494,106,3,0,0,49324,0,92.0,5,2,Low
78387,36894,20,8,3,0,81273,3,95.0,1,3,Very Low
4572,400,213,14,0,0,19240,1,154.0,0,4,Very Low
40562,9171,328,36,2,0,50819,0,210.0,3,23,Low
35377,7555,11520,1101,460,11,18839,2,668.6765957446809,2,234,Very Low
19049,2660,485,113,54,2,22491,4,740.0,0,20,Very Low
84799,44865,31,6,1,0,96147,2,69.0,0,4,Very Low
68676,28256,11,2,0,0,64950,2,271.0,4,1,Low
15802,1709,1094,230,160,5,4899,3,1130.5,2,54,Very Low
56661,17908,3559,206,88,1,66474,0,307.7922077922078,3,153,Low
86146,46502,1,0,0,0,100740,0,33.0,0,1,Very Low
1922,159,18283,3781,1014,59,44074,4,344.7654320987654,0,293,Very Low
16196,1764,7461,764,1264,8,25240,1,368.32352941176464,1,252,Very Low
64089,24786,35,8,0,0,63048,1,72.0,0,3,Very Low
22038,3362,135,5,21,2,8770,2,242.5,0,2,Very Low
85957,46233,1,0,0,0,100170,0,19.0,0,1,Very Low
46609,11805,883,42,70,0,43841,3,452.07692307692304,0,23,Very Low
35909,7721,163,5,5,0,107860,0,242.5,2,3,Very Low
7048,686,44152,7357,2156,82,35139,5,525.9469696969697,0,1598,Very Low
77052,36041,2538,252,15,5,88414,0,83.54285714285714,0,179,Very Low
89623,54099,719,69,31,4,113496,0,100.0,0,46,Very Low
72041,30336,31,5,0,0,91262,0,42.0,0,4,Very Low
78712,37213,37,6,7,0,82703,1,108.0,1,4,Very Low
81159,40939,1,1,0,0,87967,0,64.0,2,1,Very Low
63715,24515,722,42,41,0,84210,2,61.0,0,49,Very Low
77829,36539,448,76,58,2,95452,0,40.45454545454545,0,43,Very Low
77773,36504,11,2,0,0,80339,2,270.0,3,1,Low
48064,12329,1003,273,22,0,109217,0,19.0,0,146,Very Low
32127,6640,741,171,36,1,61067,5,115.0,2,16,Very Low
63231,24097,450,94,19,1,77240,2,126.0,4,48,Low
2310,183,22625,4069,2496,45,9583,4,404.92857142857144,0,493,Very Low
59290,20921,64,8,10,0,113684,0,24.0,1,7,Very Low
40605,9174,1921,267,154,11,33319,2,292.0,0,57,Very Low
38129,8165,995,81,66,4,31678,2,142.0,0,34,Very Low
73304,31243,371,7,74,0,81007,1,112.0,3,7,Low
60080,21521,316,30,96,0,85547,1,48.0,0,14,Very Low
55067,17076,72,4,3,0,51413,3,217.0,0,3,Very Low
7719,686,44152,7357,2156,82,68422,4,572.7700534759358,1,1598,Very Low
24688,4253,19585,6948,155,56,107864,2,126.375,4,450,Low
83667,43944,36,3,0,0,94643,1,38.666666666666664,0,2,Very Low
37800,8101,748,194,152,1,14712,1,671.75,3,42,Low
83682,43966,1,0,0,0,94137,0,85.0,3,1,Low
43199,10500,1205,138,404,5,67358,0,300.3333333333333,1,48,Very Low
46665,11832,191,7,16,0,73502,0,186.0,0,11,Very Low
42452,10069,798,148,66,1,96582,1,91.0,3,45,Low
47550,12087,11,18,0,0,30766,2,226.0,2,1,Very Low
29104,5635,208,18,28,0,87266,0,352.0,0,12,Very Low
3220,230,1233,106,170,2,78084,0,31.0,7,35,Moderate
57683,18622,11,7,0,0,47624,0,648.0,5,2,Low
40755,9233,713,38,4,0,23174,3,780.0,3,11,Low
57505,18513,123,13,1,0,47361,4,427.0,0,1,Very Low
81842,41706,6,2,0,0,89602,1,44.0,4,1,Low
84233,44409,1,0,0,0,95026,0,19.0,0,1,Very Low
72117,30351,2205,309,368,65,109169,2,41.0,0,74,Very Low
7637,686,44152,7357,2156,82,64223,1,157.8095238095238,5,1598,Low
82788,42822,1,3,0,0,110103,0,38.0,1,5,Very Low
30401,5931,228,34,13,0,30513,1,204.0,3,9,Low
35308,7497,1668,170,0,0,44172,1,211.50847457627106,0,58,Very Low
6487,609,691,113,44,1,96247,4,276.0,0,26,Very Low
10539,847,591,67,15,0,46292,2,43.0,0,20,Very Low
36876,7972,11631,1050,1230,187,22821,4,721.9512195121952,7,340,Moderate
55068,17079,1,0,0,0,44175,0,496.0,1,1,Very Low
41858,9738,1725,217,246,1,57003,1,140.96774193548384,0,37,Very Low
4229,334,5134,842,58,9,836,3,169.9620253164557,0,78,Very Low
59529,21054,5807,813,6054,131,63757,2,369.1363636363636,4,103,Low
68989,28462,1382,31,175,2,110327,1,156.67567567567568,2,36,Very Low
33923,7250,6216,338,625,56,100640,0,656.0540540540541,2,149,Very Low
14735,1352,5859,783,595,7,91265,4,158.53225806451613,2,160,Very Low
38261,8205,210,79,8,3,20270,0,294.0,2,20,Very Low
33860,7250,6216,338,625,56,55517,0,523.2432432432432,5,149,Low
71288,29617,1207,134,120,3,68646,0,65.89473684210526,0,56,Very Low
9050,805,65272,5680,7035,143,55348,3,1217.8068535825546,1,1720,Very Low
83760,44037,6,1,0,0,115226,1,9.0,0,3,Very Low
74995,32299,326,31,0,0,65521,2,104.08333333333333,0,18,Very Low
47400,12003,21,4,0,0,30486,4,521.0,5,1,Low
14615,1351,572,171,185,0,12889,4,215.0,1,23,Very Low
71767,30091,111,11,6,0,76400,1,83.0,0,2,Very Low
66807,26864,118,4,6,0,103557,1,24.0,2,2,Very Low
20938,3014,345,126,34,1,7577,0,1221.5,0,16,Very Low
38601,8388,145,19,5,0,27767,1,690.0,3,6,Low
